Name,Emp ID,Expense Type,Payment Type,Vendor Type,Payment Date,Country,Region,Company Code,Project Code,Cost Center,Receipt Status,,,Company Code
Diana,95319,Meals,Cash,Hotel,02-11-2022 08:23,Canada,Central,2161,PJ723,CC29,Rejected,,,
Alice,28109,Meals,Bank Transfer,Restaurant,17-08-2022 20:22,USA,East,3965,PJ276,CC1,Approved,,,
Bob,43281,Travel,Credit Card,Restaurant,18-06-2022 03:32,Japan,North,1885,PJ332,CC11,Received,,,
George,46342,Meals,Cash,Hotel,10-06-2022 12:28,USA,East,9324,PJ171,CC10,Pending,,,
George,90303,Travel,Cash,Restaurant,09-05-2022 00:51,Germany,North,8949,PJ174,CC23,Pending,,,
Bob,83084,Transport,Bank Transfer,Hotel,28-02-2022 07:52,France,South,3098,PJ161,CC37,Received,,,
Bob,33723,Transport,Online,Taxi,01-05-2022 04:43,Canada,South,4648,PJ771,CC7,Rejected,,,
Hannah,94442,Travel,Bank Transfer,Airline,03-12-2022 03:50,France,East,8654,PJ307,CC17,Rejected,,,
Bob,27610,Meals,Bank Transfer,Taxi,24-03-2022 16:46,UK,South,7315,PJ885,CC45,Pending,,,
Alice,32613,Accommodation,Credit Card,Airline,25-02-2022 07:39,Canada,East,6150,PJ858,CC19,Approved,,,
Charlie,38327,Meals,Cash,Restaurant,09-04-2022 22:43,Canada,Central,9324,PJ671,CC37,Received,,,
George,83195,Accommodation,Online,Hotel,16-01-2022 05:56,USA,Central,2390,PJ756,CC8,Approved,,,
Fiona,79888,Meals,Online,Restaurant,15-06-2022 10:24,Germany,South,1885,PJ956,CC13,Pending,,,
Diana,62410,Transport,Cash,Restaurant,28-10-2022 19:21,USA,South,1268,PJ442,CC44,Pending,,,
George,37660,Travel,Online,Taxi,24-02-2022 12:08,Japan,East,7065,PJ942,CC38,Approved,,,
Hannah,90683,Meals,Bank Transfer,Airline,17-04-2022 08:07,Germany,North,3218,PJ330,CC3,Pending,,,
Diana,15046,Travel,Credit Card,Hotel,29-08-2022 08:12,Japan,North,3965,PJ377,CC6,Received,,,
George,84518,Accommodation,Cash,Hotel,24-03-2022 03:11,Canada,West,3098,PJ861,CC41,Received,,,
Edward,57903,Meals,Credit Card,Restaurant,04-02-2022 21:59,Canada,South,6604,PJ923,CC34,Pending,,,
Alice,88196,Accommodation,Bank Transfer,Taxi,04-05-2022 06:27,Germany,South,7065,PJ932,CC12,Received,,,
Diana,71226,Meals,Bank Transfer,Airline,05-12-2022 08:08,USA,East,8654,PJ298,CC11,Pending,,,
Charlie,78932,Travel,Credit Card,Hotel,09-03-2022 01:51,USA,South,6604,PJ339,CC11,Received,,,
Fiona,46730,Travel,Online,Hotel,10-12-2022 12:28,Canada,East,3665,PJ600,CC41,Rejected,,,
Charlie,18913,Meals,Online,Restaurant,27-12-2022 03:10,USA,South,1793,PJ158,CC36,Pending,,,
Hannah,86016,Accommodation,Online,Airline,10-01-2022 16:09,Canada,East,2678,PJ532,CC13,Approved,,,
Diana,91263,Meals,Credit Card,Hotel,17-08-2022 11:40,Canada,North,4648,PJ535,CC42,Rejected,,,
George,34838,Meals,Online,Airline,16-04-2022 23:05,Japan,Central,6604,PJ832,CC36,Rejected,,,
Bob,79040,Meals,Online,Restaurant,28-08-2022 10:05,UK,Central,3665,PJ692,CC12,Received,,,
Alice,73160,Accommodation,Credit Card,Restaurant,22-12-2022 14:18,Germany,South,1268,PJ279,CC28,Received,,,
Julia,12441,Transport,Credit Card,Taxi,12-02-2022 12:57,Germany,North,8654,PJ289,CC17,Pending,,,
Bob,69202,Meals,Credit Card,Taxi,31-10-2022 04:05,UK,Central,6150,PJ363,CC1,Approved,,,
Bob,11188,Transport,Online,Hotel,14-04-2022 07:35,UK,Central,8963,PJ297,CC29,Pending,,,
Alice,64772,Travel,Credit Card,Airline,20-01-2022 08:21,France,East,8196,PJ741,CC49,Received,,,
Diana,25424,Meals,Bank Transfer,Hotel,11-05-2022 12:53,Canada,Central,1627,PJ612,CC49,Approved,,,
George,92890,Meals,Online,Hotel,11-08-2022 04:20,Japan,South,7843,PJ839,CC48,Received,,,
Bob,39837,Travel,Credit Card,Taxi,15-01-2022 06:34,France,North,2959,PJ111,CC13,Rejected,,,
Ivan,41979,Transport,Credit Card,Airline,15-12-2022 05:10,Canada,East,3665,PJ212,CC38,Approved,,,
Hannah,68882,Meals,Cash,Restaurant,15-07-2022 08:28,Germany,West,1268,PJ934,CC24,Approved,,,
Hannah,78005,Accommodation,Bank Transfer,Airline,16-12-2022 07:45,France,South,1627,PJ663,CC39,Rejected,,,
Charlie,99031,Transport,Bank Transfer,Airline,28-01-2022 09:19,Canada,East,8963,PJ931,CC35,Pending,,,
Julia,44526,Transport,Online,Taxi,29-06-2022 06:17,Japan,East,7840,PJ949,CC2,Received,,,
George,46817,Meals,Bank Transfer,Hotel,04-11-2022 01:08,Germany,West,1627,PJ709,CC47,Pending,,,
Edward,68883,Accommodation,Online,Restaurant,08-03-2022 01:39,Germany,North,9693,PJ608,CC4,Received,,,
Diana,26495,Transport,Credit Card,Taxi,17-04-2022 03:18,UK,West,5654,PJ531,CC41,Rejected,,,
Hannah,89842,Meals,Online,Taxi,01-10-2022 18:35,UK,West,2038,PJ815,CC13,Rejected,,,
Diana,82528,Transport,Credit Card,Restaurant,19-10-2022 00:53,France,South,8196,PJ667,CC22,Approved,,,
Hannah,77315,Meals,Credit Card,Hotel,31-01-2022 10:03,USA,South,3098,PJ336,CC1,Received,,,
Diana,80226,Meals,Credit Card,Hotel,25-05-2022 23:55,USA,Central,8706,PJ407,CC20,Approved,,,
Diana,96834,Accommodation,Cash,Restaurant,13-08-2022 01:39,Germany,East,2959,PJ947,CC33,Rejected,,,
Fiona,61133,Travel,Credit Card,Hotel,25-10-2022 22:36,Canada,South,2669,PJ517,CC46,Pending,,,
Bob,78074,Transport,Credit Card,Taxi,09-08-2022 21:45,France,East,4950,PJ320,CC1,Pending,,,
Fiona,72418,Transport,Online,Taxi,27-08-2022 15:29,France,West,1627,PJ664,CC19,Approved,,,
Diana,87852,Transport,Cash,Airline,19-04-2022 05:31,France,South,4950,PJ207,CC18,Approved,,,
Charlie,44595,Transport,Credit Card,Taxi,16-04-2022 19:32,Canada,South,6807,PJ634,CC26,Rejected,,,
Fiona,54826,Transport,Credit Card,Airline,23-07-2022 04:05,Germany,West,9693,PJ729,CC6,Received,,,
Bob,78977,Transport,Cash,Hotel,14-11-2022 15:27,Canada,East,3405,PJ104,CC9,Approved,,,
Diana,15479,Meals,Credit Card,Airline,09-05-2022 06:30,France,East,2669,PJ451,CC3,Approved,,,
Bob,15674,Meals,Online,Hotel,04-09-2022 09:21,Canada,North,8439,PJ394,CC39,Pending,,,
Alice,71230,Meals,Online,Restaurant,19-04-2022 05:19,Germany,North,4369,PJ529,CC8,Pending,,,
Charlie,67515,Travel,Credit Card,Hotel,15-02-2022 16:57,USA,North,3405,PJ453,CC34,Pending,,,
George,84835,Transport,Online,Restaurant,27-07-2022 09:14,France,East,8654,PJ939,CC49,Rejected,,,
Alice,63310,Meals,Credit Card,Hotel,22-03-2022 17:25,USA,West,7315,PJ993,CC23,Received,,,
Fiona,54234,Accommodation,Bank Transfer,Hotel,22-12-2022 10:11,UK,Central,7843,PJ840,CC10,Approved,,,
Julia,65945,Transport,Credit Card,Airline,11-04-2022 15:21,USA,Central,6175,PJ808,CC38,Rejected,,,
Bob,93163,Transport,Credit Card,Airline,29-01-2022 08:40,Japan,Central,8949,PJ344,CC20,Received,,,
Charlie,80371,Travel,Credit Card,Airline,03-10-2022 22:24,UK,South,3218,PJ458,CC35,Received,,,
Alice,29296,Accommodation,Bank Transfer,Taxi,12-01-2022 13:04,Japan,Central,5659,PJ221,CC19,Pending,,,
George,87555,Accommodation,Cash,Airline,10-05-2022 03:20,Canada,Central,8963,PJ654,CC6,Received,,,
Diana,78990,Travel,Cash,Hotel,18-01-2022 13:37,UK,West,1885,PJ257,CC8,Pending,,,
Hannah,71153,Travel,Credit Card,Taxi,10-06-2022 01:40,USA,North,5659,PJ867,CC19,Received,,,
Edward,13901,Meals,Cash,Taxi,27-04-2022 15:33,Germany,West,6175,PJ600,CC10,Pending,,,
Charlie,42236,Travel,Credit Card,Airline,06-05-2022 10:54,Germany,South,5918,PJ159,CC17,Approved,,,
Bob,96891,Transport,Bank Transfer,Taxi,25-07-2022 22:24,USA,North,7141,PJ323,CC2,Pending,,,
Charlie,69747,Accommodation,Cash,Hotel,03-05-2022 17:39,USA,East,9284,PJ536,CC31,Rejected,,,
Bob,17831,Meals,Bank Transfer,Hotel,30-03-2022 04:11,Japan,East,6003,PJ153,CC26,Rejected,,,
Ivan,33805,Travel,Cash,Restaurant,28-09-2022 05:44,UK,South,9353,PJ461,CC38,Rejected,,,
Bob,78328,Accommodation,Bank Transfer,Hotel,05-05-2022 14:57,USA,West,2678,PJ362,CC14,Approved,,,
Diana,75815,Travel,Bank Transfer,Airline,23-07-2022 20:43,USA,West,1100,PJ716,CC26,Pending,,,
Diana,84874,Meals,Online,Restaurant,10-08-2022 20:46,Japan,East,9693,PJ971,CC32,Rejected,,,
Bob,87353,Transport,Credit Card,Taxi,22-07-2022 19:21,Japan,West,4432,PJ762,CC5,Received,,,
Hannah,23116,Accommodation,Credit Card,Restaurant,15-09-2022 01:34,USA,East,7315,PJ726,CC35,Received,,,
Charlie,76351,Travel,Cash,Restaurant,01-12-2022 03:57,Japan,West,9284,PJ884,CC9,Pending,,,
Ivan,52639,Meals,Bank Transfer,Hotel,31-05-2022 06:39,USA,South,6150,PJ448,CC1,Approved,,,
Edward,72500,Transport,Online,Airline,13-11-2022 05:00,France,West,8963,PJ627,CC12,Approved,,,
Julia,81617,Travel,Online,Restaurant,10-09-2022 23:09,France,West,8654,PJ138,CC18,Rejected,,,
Edward,85749,Transport,Cash,Hotel,11-04-2022 21:23,Japan,West,9693,PJ768,CC42,Rejected,,,
Alice,27194,Transport,Credit Card,Hotel,26-11-2022 10:25,Germany,Central,1085,PJ408,CC40,Rejected,,,
Alice,34318,Meals,Online,Restaurant,23-02-2022 16:24,UK,Central,5654,PJ427,CC48,Approved,,,
Bob,42723,Accommodation,Bank Transfer,Airline,18-07-2022 20:55,Germany,East,1793,PJ155,CC12,Rejected,,,
Diana,14829,Accommodation,Online,Taxi,29-09-2022 15:31,Germany,South,9324,PJ666,CC30,Rejected,,,
Charlie,45907,Travel,Credit Card,Taxi,10-09-2022 14:50,UK,South,1885,PJ143,CC34,Rejected,,,
Ivan,79919,Accommodation,Cash,Hotel,21-12-2022 12:02,Japan,Central,2959,PJ286,CC38,Rejected,,,
Edward,12845,Travel,Bank Transfer,Taxi,20-11-2022 19:39,UK,East,2038,PJ975,CC38,Approved,,,
Julia,81696,Travel,Credit Card,Restaurant,21-04-2022 23:47,Germany,South,3665,PJ282,CC48,Received,,,
Ivan,36563,Accommodation,Online,Hotel,29-11-2022 12:55,USA,South,4248,PJ718,CC18,Pending,,,
George,41002,Travel,Bank Transfer,Airline,25-07-2022 10:19,USA,West,4950,PJ981,CC39,Pending,,,
Fiona,30477,Transport,Bank Transfer,Airline,16-02-2022 02:58,Japan,Central,2161,PJ478,CC26,Pending,,,
Diana,30713,Travel,Cash,Airline,31-07-2022 20:48,Japan,South,4369,PJ566,CC7,Received,,,
Edward,54517,Accommodation,Online,Airline,15-03-2022 15:42,Canada,Central,7840,PJ223,CC43,Approved,,,
Ivan,30747,Transport,Online,Hotel,11-08-2022 17:48,Canada,West,6003,PJ730,CC41,Rejected,,,
George,13409,Meals,Credit Card,Airline,15-10-2022 02:03,Canada,Central,7065,PJ165,CC23,Pending,,,
George,21063,Travel,Online,Restaurant,22-02-2022 14:20,Japan,West,7141,PJ579,CC3,Received,,,
Edward,19515,Travel,Bank Transfer,Airline,08-05-2022 00:34,Germany,South,1793,PJ457,CC37,Rejected,,,
Ivan,49235,Travel,Online,Airline,15-01-2022 17:23,UK,North,1268,PJ406,CC19,Approved,,,
Bob,22820,Accommodation,Cash,Taxi,29-08-2022 09:12,France,South,3218,PJ190,CC29,Rejected,,,
George,55531,Transport,Online,Restaurant,14-06-2022 06:34,UK,South,5659,PJ916,CC3,Received,,,
Ivan,10511,Meals,Online,Airline,16-06-2022 07:44,France,West,4950,PJ334,CC2,Rejected,,,
Ivan,14366,Accommodation,Credit Card,Airline,29-10-2022 17:55,Japan,South,8654,PJ584,CC19,Pending,,,
Charlie,26654,Accommodation,Cash,Restaurant,04-09-2022 14:13,UK,Central,8439,PJ528,CC19,Pending,,,
Ivan,36704,Accommodation,Credit Card,Airline,12-01-2022 22:35,Japan,South,4648,PJ257,CC45,Approved,,,
Diana,58611,Meals,Online,Hotel,14-06-2022 19:54,UK,Central,7843,PJ847,CC3,Approved,,,
Alice,75983,Accommodation,Bank Transfer,Hotel,21-10-2022 03:51,France,North,6175,PJ709,CC21,Received,,,
Ivan,47237,Accommodation,Cash,Airline,22-03-2022 13:27,USA,Central,1793,PJ209,CC16,Pending,,,
Julia,74667,Accommodation,Credit Card,Hotel,08-10-2022 22:04,Canada,Central,2959,PJ884,CC28,Rejected,,,
Edward,50294,Meals,Cash,Restaurant,25-09-2022 12:05,Germany,West,6807,PJ585,CC24,Pending,,,
Julia,54759,Meals,Bank Transfer,Hotel,10-12-2022 11:12,Germany,West,3965,PJ193,CC10,Approved,,,
Alice,45351,Meals,Bank Transfer,Airline,17-08-2022 23:48,Japan,West,4950,PJ996,CC21,Pending,,,
Alice,12881,Meals,Credit Card,Airline,01-04-2022 22:55,USA,Central,6003,PJ615,CC9,Approved,,,
Fiona,78373,Accommodation,Credit Card,Airline,10-06-2022 06:43,USA,South,8550,PJ663,CC27,Pending,,,
George,71881,Meals,Credit Card,Airline,17-03-2022 14:58,Germany,West,6175,PJ310,CC5,Rejected,,,
Diana,61780,Transport,Bank Transfer,Restaurant,09-12-2022 22:14,France,South,4794,PJ751,CC44,Approved,,,
Ivan,99901,Transport,Online,Airline,12-11-2022 18:03,Germany,South,7840,PJ457,CC36,Approved,,,
Ivan,31272,Travel,Cash,Restaurant,15-01-2022 11:28,Japan,South,3965,PJ553,CC10,Received,,,
Ivan,53350,Accommodation,Credit Card,Restaurant,30-10-2022 11:13,UK,West,3665,PJ708,CC11,Rejected,,,
Hannah,24609,Travel,Online,Airline,31-03-2022 00:45,France,South,3405,PJ976,CC25,Pending,,,
Edward,95940,Meals,Online,Hotel,17-08-2022 14:39,USA,North,9324,PJ479,CC42,Received,,,
George,31729,Travel,Online,Taxi,03-09-2022 20:49,Germany,Central,2678,PJ457,CC19,Pending,,,
Charlie,21858,Accommodation,Cash,Hotel,28-06-2022 04:20,USA,West,3098,PJ681,CC18,Rejected,,,
George,65050,Accommodation,Bank Transfer,Hotel,15-12-2022 09:09,Japan,East,2038,PJ908,CC27,Pending,,,
Diana,44333,Transport,Online,Airline,01-05-2022 05:14,France,South,7315,PJ790,CC36,Received,,,
Alice,42907,Accommodation,Cash,Hotel,08-03-2022 06:06,UK,Central,8706,PJ316,CC21,Pending,,,
Bob,85934,Travel,Credit Card,Restaurant,04-12-2022 16:05,Japan,East,1793,PJ174,CC25,Approved,,,
Ivan,51287,Accommodation,Online,Hotel,15-02-2022 15:36,Japan,East,2669,PJ846,CC42,Received,,,
Fiona,46410,Accommodation,Credit Card,Taxi,23-06-2022 09:12,UK,Central,4794,PJ559,CC39,Pending,,,
Fiona,88814,Travel,Credit Card,Restaurant,03-07-2022 23:37,USA,North,5659,PJ471,CC4,Pending,,,
Ivan,34533,Meals,Bank Transfer,Hotel,11-06-2022 17:33,France,Central,3965,PJ198,CC32,Rejected,,,
Diana,32855,Accommodation,Bank Transfer,Taxi,11-09-2022 21:10,UK,South,3218,PJ600,CC31,Received,,,
Hannah,43260,Meals,Online,Restaurant,10-09-2022 07:39,Japan,South,2678,PJ509,CC6,Pending,,,
George,26723,Meals,Bank Transfer,Hotel,14-09-2022 06:05,UK,South,3665,PJ333,CC39,Received,,,
George,40745,Accommodation,Cash,Hotel,11-01-2022 01:56,UK,East,1627,PJ265,CC23,Approved,,,
Charlie,69565,Travel,Online,Taxi,08-07-2022 15:48,France,West,8706,PJ327,CC44,Pending,,,
Edward,44169,Meals,Online,Taxi,29-08-2022 08:43,UK,North,8196,PJ127,CC30,Received,,,
Julia,17299,Transport,Credit Card,Restaurant,18-10-2022 05:02,France,Central,8196,PJ809,CC43,Received,,,
Charlie,10884,Travel,Online,Taxi,22-09-2022 06:56,USA,East,8654,PJ338,CC48,Rejected,,,
Diana,49892,Accommodation,Bank Transfer,Hotel,03-05-2022 05:43,France,South,3218,PJ839,CC48,Pending,,,
Diana,14081,Accommodation,Online,Hotel,30-07-2022 02:33,USA,Central,1100,PJ943,CC42,Approved,,,
Bob,10851,Accommodation,Bank Transfer,Taxi,11-04-2022 07:07,USA,North,6003,PJ970,CC30,Pending,,,
Ivan,94217,Accommodation,Credit Card,Taxi,05-03-2022 03:49,UK,West,4794,PJ182,CC6,Approved,,,
Ivan,12597,Accommodation,Credit Card,Taxi,26-04-2022 14:12,USA,South,8196,PJ115,CC46,Rejected,,,
Edward,98508,Transport,Credit Card,Hotel,18-05-2022 19:50,USA,West,2678,PJ986,CC45,Approved,,,
Charlie,54761,Accommodation,Cash,Taxi,17-07-2022 23:17,Canada,East,5654,PJ702,CC13,Received,,,
Edward,68887,Travel,Cash,Taxi,24-02-2022 10:14,Japan,West,6175,PJ110,CC49,Approved,,,
Charlie,62156,Accommodation,Bank Transfer,Airline,27-01-2022 00:00,Japan,South,5918,PJ624,CC45,Rejected,,,
Alice,40885,Transport,Cash,Airline,27-01-2022 22:57,Canada,South,4648,PJ692,CC9,Rejected,,,
Diana,25956,Meals,Bank Transfer,Hotel,23-08-2022 16:53,Canada,North,9693,PJ711,CC15,Rejected,,,
Fiona,66314,Meals,Online,Taxi,19-11-2022 21:45,Germany,East,7315,PJ706,CC41,Rejected,,,
Fiona,40992,Accommodation,Online,Hotel,22-06-2022 03:38,France,North,7843,PJ145,CC19,Received,,,
Charlie,56765,Transport,Credit Card,Airline,25-10-2022 15:23,France,West,5654,PJ996,CC30,Approved,,,
Hannah,11512,Travel,Cash,Taxi,27-10-2022 11:29,Canada,Central,2390,PJ558,CC43,Received,,,
Charlie,50481,Accommodation,Bank Transfer,Restaurant,09-10-2022 00:48,UK,South,7843,PJ232,CC39,Received,,,
George,99953,Accommodation,Bank Transfer,Hotel,04-01-2022 07:41,Canada,North,1100,PJ484,CC27,Rejected,,,
Julia,36433,Accommodation,Cash,Hotel,13-07-2022 11:17,France,South,3665,PJ176,CC19,Approved,,,
Alice,65497,Accommodation,Bank Transfer,Taxi,16-05-2022 13:44,Canada,Central,2959,PJ790,CC11,Approved,,,
Bob,32615,Travel,Credit Card,Restaurant,14-01-2022 23:09,Japan,South,7065,PJ483,CC26,Approved,,,
Fiona,48212,Transport,Bank Transfer,Restaurant,30-04-2022 15:34,UK,West,4432,PJ595,CC3,Approved,,,
Alice,35606,Transport,Credit Card,Restaurant,13-06-2022 20:45,France,Central,4950,PJ303,CC31,Rejected,,,
Bob,67185,Meals,Online,Taxi,17-12-2022 16:38,USA,East,9324,PJ428,CC35,Rejected,,,
Hannah,44162,Meals,Online,Taxi,04-07-2022 01:56,UK,North,2161,PJ260,CC26,Received,,,
Diana,64015,Meals,Cash,Taxi,18-03-2022 20:21,Japan,South,2038,PJ131,CC7,Received,,,
Julia,21836,Meals,Online,Taxi,04-05-2022 08:54,Germany,West,8550,PJ993,CC40,Received,,,
Alice,41960,Meals,Cash,Hotel,22-11-2022 02:36,Canada,North,2161,PJ883,CC48,Rejected,,,
Charlie,94029,Meals,Bank Transfer,Restaurant,15-01-2022 13:08,France,South,2234,PJ907,CC35,Received,,,
Bob,99076,Travel,Cash,Restaurant,20-11-2022 13:05,UK,West,2390,PJ313,CC4,Pending,,,
Edward,99275,Accommodation,Cash,Airline,07-02-2022 23:34,Germany,Central,2959,PJ338,CC13,Pending,,,
Alice,58761,Travel,Online,Restaurant,11-07-2022 06:41,France,East,8706,PJ150,CC17,Approved,,,
Charlie,53466,Travel,Credit Card,Hotel,24-12-2022 13:57,France,South,3405,PJ223,CC21,Pending,,,
Alice,31277,Travel,Credit Card,Hotel,29-06-2022 12:23,Canada,South,8439,PJ753,CC34,Approved,,,
Diana,76799,Transport,Cash,Airline,15-07-2022 23:36,UK,South,9284,PJ628,CC12,Pending,,,
Hannah,46892,Travel,Cash,Taxi,29-07-2022 03:13,USA,East,9353,PJ831,CC29,Received,,,
Julia,33704,Transport,Online,Hotel,28-07-2022 14:00,France,South,6003,PJ818,CC26,Rejected,,,
Charlie,47330,Travel,Online,Hotel,29-08-2022 03:15,UK,East,6604,PJ619,CC40,Rejected,,,
Edward,69029,Travel,Bank Transfer,Airline,23-12-2022 22:49,Germany,East,8963,PJ631,CC20,Received,,,
Diana,29718,Transport,Credit Card,Restaurant,16-05-2022 12:05,USA,Central,3665,PJ906,CC39,Pending,,,
Edward,57188,Accommodation,Online,Restaurant,01-09-2022 09:35,France,North,4794,PJ343,CC29,Pending,,,
Hannah,13703,Travel,Cash,Hotel,06-11-2022 03:43,Canada,West,7315,PJ290,CC43,Rejected,,,
George,74795,Travel,Online,Taxi,31-07-2022 06:43,Canada,East,7315,PJ919,CC31,Rejected,,,
Edward,45738,Meals,Bank Transfer,Airline,19-01-2022 07:49,Japan,North,6150,PJ861,CC12,Rejected,,,
Bob,71888,Meals,Online,Restaurant,20-07-2022 09:09,USA,East,6150,PJ189,CC13,Received,,,
Edward,16949,Accommodation,Online,Hotel,15-12-2022 07:29,France,Central,9353,PJ442,CC45,Rejected,,,
George,24343,Transport,Credit Card,Restaurant,12-03-2022 02:41,France,Central,1100,PJ936,CC33,Rejected,,,
Alice,61851,Travel,Bank Transfer,Hotel,15-04-2022 18:41,Germany,Central,7141,PJ642,CC28,Pending,,,
Fiona,36604,Meals,Online,Restaurant,09-12-2022 18:36,Germany,Central,9693,PJ899,CC45,Pending,,,
Fiona,57490,Travel,Cash,Restaurant,08-05-2022 09:14,Canada,North,9324,PJ956,CC48,Rejected,,,
Hannah,19733,Meals,Cash,Hotel,14-02-2022 06:47,Canada,South,3665,PJ234,CC47,Received,,,
George,70177,Transport,Cash,Restaurant,15-12-2022 14:31,France,West,8196,PJ677,CC47,Approved,,,
Edward,67082,Transport,Credit Card,Hotel,21-07-2022 15:05,UK,East,5659,PJ685,CC18,Pending,,,
Ivan,83294,Meals,Credit Card,Airline,18-03-2022 04:04,Japan,South,7065,PJ592,CC15,Rejected,,,
Edward,89749,Meals,Cash,Restaurant,23-01-2022 21:27,Germany,North,3665,PJ552,CC48,Approved,,,
George,23393,Meals,Bank Transfer,Taxi,24-09-2022 22:58,USA,North,6003,PJ808,CC4,Pending,,,
Alice,75646,Travel,Cash,Airline,09-11-2022 04:52,USA,West,2161,PJ996,CC2,Received,,,
Ivan,45436,Transport,Cash,Taxi,06-01-2022 16:11,USA,West,8654,PJ122,CC15,Rejected,,,
Edward,76590,Accommodation,Online,Hotel,30-01-2022 11:18,Canada,Central,2959,PJ502,CC38,Received,,,
Ivan,85523,Meals,Credit Card,Taxi,25-11-2022 03:14,UK,South,1085,PJ711,CC4,Pending,,,
Hannah,75664,Meals,Bank Transfer,Restaurant,25-06-2022 11:33,USA,North,9324,PJ114,CC27,Rejected,,,
Edward,28269,Accommodation,Bank Transfer,Taxi,28-02-2022 10:56,Canada,South,4369,PJ465,CC38,Pending,,,
Fiona,86076,Travel,Credit Card,Taxi,30-05-2022 19:56,Germany,East,8963,PJ913,CC17,Received,,,
Edward,93180,Meals,Bank Transfer,Restaurant,21-01-2022 21:13,Germany,Central,5654,PJ138,CC25,Pending,,,
Ivan,30351,Accommodation,Online,Restaurant,28-02-2022 18:14,UK,South,4794,PJ109,CC8,Pending,,,
Hannah,37581,Travel,Bank Transfer,Airline,26-03-2022 14:31,Japan,East,1085,PJ727,CC49,Approved,,,
Charlie,61454,Travel,Online,Restaurant,18-05-2022 21:56,Canada,West,4648,PJ909,CC11,Rejected,,,
Diana,61613,Transport,Cash,Restaurant,21-08-2022 21:52,Japan,Central,4248,PJ788,CC42,Rejected,,,
Bob,60779,Transport,Bank Transfer,Hotel,09-05-2022 17:10,France,Central,7281,PJ601,CC28,Pending,,,
Charlie,88754,Travel,Credit Card,Restaurant,27-09-2022 18:57,Germany,East,5654,PJ935,CC19,Pending,,,
Edward,11010,Travel,Online,Restaurant,17-10-2022 03:55,Canada,Central,3098,PJ625,CC8,Received,,,
Ivan,84980,Travel,Online,Airline,13-05-2022 22:17,UK,North,3965,PJ603,CC15,Rejected,,,
Diana,43979,Meals,Cash,Taxi,02-05-2022 19:27,Germany,Central,4794,PJ946,CC12,Rejected,,,
Diana,88869,Meals,Cash,Taxi,25-12-2022 08:05,Canada,South,6003,PJ667,CC34,Approved,,,
Alice,55119,Travel,Credit Card,Airline,02-04-2022 08:55,Japan,West,5654,PJ235,CC41,Rejected,,,
Julia,65006,Accommodation,Bank Transfer,Taxi,19-09-2022 10:49,France,South,3405,PJ541,CC12,Received,,,
Julia,68981,Travel,Cash,Restaurant,19-06-2022 08:56,France,East,2678,PJ893,CC16,Approved,,,
Fiona,90529,Meals,Online,Taxi,06-04-2022 18:19,UK,Central,8963,PJ586,CC14,Rejected,,,
Hannah,86673,Accommodation,Online,Taxi,16-01-2022 09:27,Germany,West,9284,PJ285,CC15,Rejected,,,
Bob,24479,Meals,Online,Airline,15-08-2022 10:52,UK,West,5654,PJ115,CC3,Rejected,,,
George,37625,Meals,Online,Taxi,07-06-2022 00:09,France,Central,6003,PJ734,CC39,Received,,,
Fiona,60925,Accommodation,Online,Taxi,04-12-2022 20:12,UK,South,7281,PJ586,CC16,Received,,,
Alice,34081,Travel,Bank Transfer,Taxi,21-02-2022 05:50,Germany,North,1627,PJ356,CC14,Approved,,,
Julia,93180,Travel,Online,Restaurant,27-12-2022 19:25,Germany,East,6150,PJ776,CC41,Rejected,,,
Ivan,52933,Meals,Bank Transfer,Restaurant,25-05-2022 05:27,Canada,Central,2390,PJ935,CC42,Pending,,,
Diana,25766,Accommodation,Bank Transfer,Restaurant,20-05-2022 15:09,Canada,North,2234,PJ602,CC11,Approved,,,
